npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,provider_business_zip,taxonomy_code,provider_business_zip5
1831172956,2,DANIEL H GREEN,,,,,,,7802 HWY 25E,,CROSS PLAINS,TN,37049,3336C0003X,37049
1063495083,2,CARTHAGE FAMILY HEALTHCARE INC,,,,,,,133 HOSPITAL DR,SUITE 200,CARTHAGE,TN,370304004,207Q00000X,37030
1780667675,2,"METRO MEDICAL HOMECARE, INC.",,,,,,,1911 CHURCH STREET,,NASHVILLE,TN,372032203,332B00000X,37203
1891778841,2,CARDINAL HEALTH 128 LLC,,,,,,,202 CUMBERLAND BND,,NASHVILLE,TN,372281804,3336S0011X,37228
1174506059,2,METRO MEDICAL PHARMACY INC.,,,,,,,1911 CHURCH ST,,NASHVILLE,TN,372032203,332B00000X,37203
1437132339,2,METRO MEDICAL SKYLINE PHARMACY LP,,,,,,,3443 DICKERSON PIKE STE 110,,NASHVILLE,TN,372072521,333600000X,37207
1083697999,2,SUMNER HOMECARE PHARMACY LLC,,,,,,,300 STEAM PLANT RD,SUITE 104,GALLATIN,TN,370663032,332B00000X,37066
1548243348,2,AIR EVAC EMS INC,,,,,,,1879 FRANKLIN PIKE,,LEWISBURG,TN,37091,3416A0800X,37091
1568445377,2,AIR EVAC EMS INC,,,,,,,32 WELDON DR,,LAFAYETTE,TN,37083,3416A0800X,37083
1518940030,2,"PAUL H. STRAUGHN, DDS, PC",,,,,,,3326 ASPEN GROVE DR,SUITE 255,FRANKLIN,TN,370672837,261QD0000X,37067
1932183134,2,CHRISTIAN CARE CENTER OF SPRINGFIELD LLC,,,,,,,704 5TH AVE E,,SPRINGFIELD,TN,371722604,314000000X,37172
1962486191,2,CHRISTIAN CARE CENTER OF CHEATHAM COUNTY INC,,,,,,,2501 RIVER RD,,ASHLAND CITY,TN,37015,314000000X,37015
1649254608,2,"AHF CENTRAL STATES, INC",,,,,,,1710 BELCOURT AVE,,NASHVILLE,TN,372123717,314000000X,37212
1811971641,2,TOWN OF NEW DURHAM,,,,,,,4 MAIN ST,,NEW DURHAM,NH,38552201,341600000X,38552
1275518847,2,WILLIAMS MEDICAL SUPPLY INC,,,,,,,1501 CHURCH ST,,NASHVILLE,TN,372033004,332B00000X,37203
1790760767,2,WARREN COUNTY TTEE,,,,,,,103 MAGNESS DR,,MCMINNVILLE,TN,371101321,341600000X,37110
1285619270,2,IMAGING ALLIANCE NASHVILLE PET LLC,,,,,,,52 WHITE BRIDGE RD,IMAGING ALLIANCE NASHVILLE PET LLC,NASHVILLE,TN,37205,261QR0200X,37205
1073598066,2,UROLOGY SURGERY CENTER LP,,,,,,,2801 CHARLOTTE AVE,,NASHVILLE,TN,372094035,261QA1903X,37209
1962487967,2,SPECIALTY MRI LLC,,,,,,,2018 MURPHY AVE,STE 101,NASHVILLE,TN,37203,2085R0202X,37203
1790761492,2,METRO MEDICAL SKYLINE PHARMACY,,,,,,,3443 DICKERSON PIKE,SUITE 110,NASHVILLE,TN,372072519,183500000X,37207
1861478489,2,RADIOLOGY ALLIANCE PC,,,,,,,210 25TH AVENUE NORTH,SUITE 602,NASHVILLE,TN,37203,2085R0202X,37203
1649256942,2,RADIOLOGY ALLIANCE CT,,,,,,,52 WHITE BRIDGE RD,,NASHVILLE,TN,372051411,2085R0202X,37205
1730165184,2,FELTZ THERAPY SERVICES LLC,,,,,,,301 WOLVERINE TRL,SUITE 201,SMYRNA,TN,371675656,261QR0400X,37167
1043296908,2,FLETCHERS SHOES INC,,,,,,,2221 HILLSBORO RD,,FRANKLIN,TN,370696200,335E00000X,37069
1831175603,2,"ALPHA MEDICAL ASSOCIATES, INC",,,,,,,209 COLLEGE ST,,LAFAYETTE,TN,370831701,173000000X,37083
1861479545,2,MAURY REGIONAL HOSPITAL,,,,,,,1224 TROTWOOD AVE,,COLUMBIA,TN,384014802,282N00000X,38401
1174500714,2,"EYECARE PLUS HH, PLLC",,,,,,,5323 MOUNT VIEW RD,,ANTIOCH,TN,370132308,152W00000X,37013
1043297542,2,UROLOGY ASSOCIATES PC,,,,,,,2801 CHARLOTTE AVE,,NASHVILLE,TN,372094035,208800000X,37209
1336126762,2,"RADIOLOGY & DIAGNOSTICS,PLC",,,,,,,1102 DOW ST,,MURFREESBORO,TN,371302486,2085R0202X,37130
1942287164,2,"ESOTERIX, INC",,,,,,,201 SUMMIT VIEW DR,SUITE 100,BRENTWOOD,TN,370274645,291U00000X,37027
1790763381,2,PSYCHIATRIC CONSULTANTS PC,,,,,,,2014 QUAIL HOLLOW CIR,,FRANKLIN,TN,370675967,2084P0800X,37067
1609854116,2,EASTER SEALS TENNESSEE,,,,,,,750 OLD HICKORY BLVD # 2-260,,BRENTWOOD,TN,370274528,251S00000X,37027
1982682308,2,BELMONT MEDICAL GROUP,,,,,,,5552 FRANKLIN PIKE,SUITE 100,NASHVILLE,TN,372202130,207Q00000X,37220
1689652018,2,"OLYMPIC CONSULTING, LLC",,,,,,,4200 STAMMER PL,,NASHVILLE,TN,372153308,207R00000X,37215
1518945765,2,VILLAGE DRUGS,,,,,,,100 W KNIGHT ST,,PORTLAND,TN,371481415,333600000X,37148
1912985953,2,PHYSICAL REHAB INC.,,,,,,,1451 ELM HILL PIKE,SUITE 100,NASHVILLE,TN,372104523,171W00000X,37210
1053399196,2,"MATT GORHAM JR., D.D.S., P.C.",,,,,,,124 30TH AVE N,,NASHVILLE,TN,372031308,122300000X,37203
1073591079,2,"SUMNER REGIONAL HEALTH SYSTEMS, INC.",,,,,,,555 HARTSVILLE PIKE,,GALLATIN,TN,370662400,314000000X,37066
1952380610,2,MAURY EMERGENCY PHYSICIANS PLLC,,,,,,,1226 TROTWOOD AVE,,COLUMBIA,TN,384014802,174400000X,38401
1801875596,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,1014 SCOTTSVILLE RD,,LAFAYETTE,TN,37083,332BX2000X,37083
1073592762,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,855 W COLLEGE ST STE L,,MURFREESBORO,TN,37129,332BX2000X,37129
1861471559,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,513 W BADDOUR PKWY,,LEBANON,TN,37087,332BX2000X,37087
1396724845,2,"VANGUARD OF CRESTVIEW, LLC",,,,,,,2030 25TH AVE N,,NASHVILLE,TN,37208,314000000X,37208
1750360152,2,IMPERIAL MANOR CONVALESCENT CENTER LLC,,,,,,,306 W DUE WEST AVE,,MADISON,TN,371154511,314000000X,37115
1477532729,2,FULLERTON MEDICAL GROUP,,,,,,,2021 CHURCH ST,SUITE 504,NASHVILLE,TN,372032021,207R00000X,37203
1760461909,2,"PROST DATA, INC.",,,,,,,1450 ELM HILL PIKE,,NASHVILLE,TN,372104531,291U00000X,37210
1437139581,2,MIDDLE TENNESSEE SPINE AND PAIN CENTER PC,,,,,,,1114 N TENNESSEE BLVD,,MURFREESBORO,TN,371302636,174400000X,37130
1972582088,2,THE ENDOSCOPY CENTER OF CENTENNIAL LP,,,,,,,2400 PATTERSON ST,SUITE 515,NASHVILLE,TN,372031562,261QA1903X,37203
1215917158,2,"DONNELLY PHYSICAL THERAPY, INC.",,,,,,,610 E CLARK BLVD,,MURFREESBORO,TN,371302121,225100000X,37130
1538149521,2,EMERGENCY PHYSICIANS AT SUMNER PLLC,,,,,,,555 HARTSVILLE PIKE,,GALLATIN,TN,370662400,207PE0004X,37066
1760462469,2,"HQM OF WESTMORELAND, LLC",,,,,,,1559 NEW HIGHWAY 52,,WESTMORELAND,TN,37186,,37186
1912987249,2,"ASSISTIVE TECHNOLOGY SOLUTIONS, LLC",,,,,,,1915 CHARLOTTE AVE,SUITE 225,NASHVILLE,TN,372032130,332B00000X,37203
1063482156,2,"CARDIOLABS, INC.",,,,,,,357 RIVERSIDE DR,SUITE 1000,FRANKLIN,TN,370648963,293D00000X,37064
1982684106,2,MT JULIET FAMILY VISION CENTER,,,,,,,830 N MOUNT JULIET RD,,MOUNT JULIET,TN,371223391,152W00000X,37122
1679543490,2,SUMNER COUNTY DENTAL,,,,,,,1005B UNION SCHOOL RD,,GALLATIN,TN,37066,122300000X,37066
1700856119,2,THE HEART TEAM,,,,,,,2400 PATTERSON ST,STE 223,NASHVILLE,TN,37203,208G00000X,37203
1124098413,2,"TLC MEDICAL OXYGEN & HOSPITAL EQUIPMENT, INC.",,,,,,,361 MALLORY STATION RD,SUITE 108,FRANKLIN,TN,370672832,332BX2000X,37067
1902876352,2,RADIOLOGY & NUCLEAR MEDICINE ASSOCIATES,,,,,,,1411 W BADDOUR PKWY,,LEBANON,TN,370872513,2085R0202X,37087
1033189311,2,HOWELL ALLEN CLINIC,,,,,,,2011 MURPHY AVE,SUITE 301,NASHVILLE,TN,372032023,207T00000X,37203
1538139811,2,SAINT THOMAS OUTPATIENT NEUROSURGICAL CENTER,,,,,,,4230 HARDING RD,SUITE 901,NASHVILLE,TN,372052013,261QA1903X,37205
1497725873,2,EMERGITRUST,,,,,,,2021 N CAROTHERS RD,,FRANKLIN,TN,370675822,207P00000X,37067
1336119627,2,BAPTIST WOMEN'S HEALTH CENTER LLC,,,,,,,2011 MURPHY AVE STE 400,,NASHVILLE,TN,372032065,284300000X,37203
1831169382,2,"RIVER RADIOLOGY, LLC",,,,,,,5002 CROSSINGS CIRCLE,,MT. JULIET,TN,37122,2085R0202X,37122
1881665180,2,AMMED DIRECT LLC,,,,,,,5720 CROSSINGS BLVD STE A,,ANTIOCH,TN,370133144,332B00000X,37013
1932170750,2,SHELBYVILLE HOSPITAL COMPANY LLC,,,,,,,2835 HWY 231 N,,SHELBYVILLE,TN,371602607,282N00000X,37160
1689645418,2,SHELBYVILLE HOSPITAL COMPANY LLC,,,,,,,2835 HWY 231 N,,SHELBYVILLE,TN,371602607,275N00000X,37160
1912978370,2,BARFIELD FAMILY WALK IN CLINIC,,,,,,,2910 SOUTH CHURCH ST,SUITE B,MURFREESBORO,TN,371277149,261QP2300X,37127
1518939958,2,SHELBYVILLE HOME CARE SERVICES LLC,,,,,,,635 N MAIN ST STE D,,SHELBYVILLE,TN,371603257,251E00000X,37160
1376514703,2,SURGERY CENTER OF CLARKSVILLE LP,,,,,,,121 HILLCREST DR,,CLARKSVILLE,TN,370435093,261QA1903X,37043
1578535936,2,DOCTORS OFFICE LLC,,,,,,,1430 BADDOUR PARKWAY,SUITE A,LEBANON,TN,370872514,261QU0200X,37087
1992776405,2,"HCA HEALTH SERVICES OF TENNESSEE, INC.",,,,,,,200 STONECREST BLVD,,SMYRNA,TN,371676810,282N00000X,37167
1568434256,2,CUMBERLAND PATHOLOGY ASSOCIATES PLLC,,,,,,,1771 MADISON ST,,CLARKSVILLE,TN,370434990,207ZP0102X,37043
1457323164,2,MINUTECLINIC DIAGNOSTIC OF TENNESSEE PC,,,,,,,3801 HILLSBORO RD,,NASHVILLE,TN,372152603,363LF0000X,37215
1073585774,2,PATHOLOGY ASSOCIATES OF ST. THOMAS,,,,,,,4220 HARDING RD,,NASHVILLE,TN,372052005,207ZP0102X,37205
1851363303,2,CARDIOLOGY ASSOCIATES OF NASHVILLE,,,,,,,5651 FRIST BLVD,SUITE 603,HERMITAGE,TN,370762054,174400000X,37076
1114990231,2,SURGERY CENTER OF MIDDLE TENNESSEE LLC,,,,,,,1050 N JAMES CAMPBELL BLVD,SUITE 120,COLUMBIA,TN,384012754,261QA1903X,38401
1710950704,2,CANNON COUNTY AMBULANCE SERVICE,,,,,,,104 ALEXANDER DR,,WOODBURY,TN,371905275,3416L0300X,37190
1609849595,2,RISHI K SAXENA MD PC,,,,,,,1127 DOW ST,,MURFREESBORO,TN,37130,207R00000X,37130
1033182704,2,SMITH COUNTY AMBULANCE SERVICE,,,,,,,303 HIGH ST N,,CARTHAGE,TN,370301429,3416L0300X,37030
1295708964,2,COLUMBIA TN ENDOSCOPY ASC LLC,,,,,,,1510 1/2 HATCHER LN,,COLUMBIA,TN,384014825,261QA1903X,38401
1598738205,2,VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP,,,,,,,2201 CHILDRENS WAY,,NASHVILLE,TN,372123164,283X00000X,37212
1760456065,2,CHILDRENS MEDICAL GROUP,,,,,,,3786 CENTRAL PIKE STE 130,,HERMITAGE,TN,370763498,208000000X,37076
1215901640,2,COUNTY OF BEDFORD OFFICE OF COUNTY EXECUTIVE,,,,,,,119 FRANK MARTIN ROAD,,SHELBYVILLE,TN,371607193,341600000X,37160
1972577351,2,PREMIER ORTHOPAEDICS & SPORTS MEDICINE PLC,,,,,,,2400 PATTERSON ST STE 300,,NASHVILLE,TN,372031558,207X00000X,37203
1205800554,2,MICHAEL A. MARTIN,,,,,,,1430 W BADDOUR PKWY STE C,,LEBANON,TN,370872656,332B00000X,37087
1891769717,2,CAPE PROSTHETICS-ORTHOTICS INC,,,,,,,1754 MADISON ST,SUITE 2,CLARKSVILLE,TN,370432923,335E00000X,37043
1467427195,2,INNOVATIVE RESPIRATORY AND MEDICAL,,,,,,,7978-B COLEY DAVIS ROAD,,NASHVILLE,TN,372212399,332BX2000X,37221
1699740126,2,"AMERICAN HOMEPATIENT, INC.",,,,,,,120 S MAIN ST,,ASHLAND CITY,TN,370151610,,37015
1952376121,2,"AMERICAN HOMEPATIENT, INC.",,,,,,,98 CHURCH ST,SUITE 2,DICKSON,TN,370551896,332BX2000X,37055
1992770119,2,VANDERBILT MEDICAL CENTER,,,,,,,S-3414 MEDICAL CENTER NORTH,C/O INTERNAL MEDICINE DEPT,NASHVILLE,TN,372320001,282N00000X,37232
1649245523,2,AHP HOME CARE ALLIANCE OF TENNESSEE,,,,,,,5211 LINBAR DR,SUITE 506,NASHVILLE,TN,372111030,332BX2000X,37211
1528033404,2,TENNESSEE VALLEY HEALTH CARE9(TVHS),,,,,,,1310 24TH AVE S,,NASHVILLE,TN,372122637,284300000X,37212
1689640468,2,PSYCH SERVICES LLC,,,,,,,1614 WELLINGTON GRN,,FRANKLIN,TN,370645359,363L00000X,37064
1083680748,2,GORDON BEATS EARNHART AGAIN LLC,,,,,,,37 N MAPLE ST,,HOHENWALD,TN,38462,332B00000X,38462
1235105248,2,GURLEY SURGERY CENTER,,,,,,,300 20TH AVE N,SUITE 102,NASHVILLE,TN,372032131,261QA1903X,37203
1215903182,2,AMMED DIRECT LLC,,,,,,,5720 CROSSINGS BLVD,STE B,ANTIOCH,TN,370133144,3336C0003X,37013
1154397123,2,"EMI, II",,,,,,,5243 HARDING PL,,NASHVILLE,TN,372172901,332B00000X,37217
1437125416,2,OMNI COMMUNITY HEALTH,,,,,,,145 THOMPSON LANE,,NASHVILLE,TN,372112411,104100000X,37211
1528035367,2,EYE SURGERY CENTER OF WESTERN OHIO LLC,,,,,,,1A BURTON HILLS BLVD,,NASHVILLE,TN,372156187,261Q00000X,37215
1548237266,2,M KEVIN SMITH MD PC,,,,,,,4230 HARDING ROAD SUITE 801,ST THOMAS MEDICAL PLAZA EAST,NASHVILLE,TN,372050537,207R00000X,37205
1811964190,2,"WOODSON'S PHARMACY, INC.",,,,,,,304 W MAIN ST,,WOODBURY,TN,371901125,333600000X,37190
1144298050,2,ORAL SURGICAL INSTITUTE INC,,,,,,,324 22ND AVE N,,NASHVILLE,TN,372031842,1223S0112X,37203
1407824436,2,ORAL FACIAL SURGERY CENTER,,,,,,,322 22ND AVE N,,NASHVILLE,TN,372031842,261QA1903X,37203
1033187760,2,"COLUMBIA REGIONAL MEDICAL CENTER, LLC",,,,,,,1114 W 7TH ST,,COLUMBIA,TN,384011810,,38401
1710955471,2,ORAL AND MAXILLOFACIAL SURGERY AFFILATES,,,,,,,1909 MALLORY LN,SUITE 100,FRANKLIN,TN,370672830,,37067
1265400451,2,PRIDE AMBULANCE COMPANY,,,,,,,208 CRUTCHFIELD AVE,,NASHVILLE,TN,372104710,3416L0300X,37210
1942278056,2,CARDIO THORACIC SURGERY ASSOCIATES P.C.,,,,,,,2400 PATTERSON ST,SUITE 103,NASHVILLE,TN,37203,208G00000X,37203
1548239437,2,"NASHVILLE VISION ASSOCIATES, PLC",,,,,,,4306 HARDING RD,SUITE 202,NASHVILLE,TN,372052205,174400000X,37205
1659340636,2,IMAGING SPECIALISTS PLLC,,,,,,,8 CADILLAC DRIVE,STE 200,BRENTWOOD,TN,37027,2085R0202X,37027
1083683718,2,"COMMUNITY TIES OF AMERICA, INC.",,,,,,,"214 OVERLOOK CIRCLE, SUITE 105",,BRENTWOOD,TN,37027,171WH0202X,37027
1467421941,2,MEDICAL ELECTRO-THERAPEUTICS INC,,,,,,,3630 TROUSDALE DR STE H,,NASHVILLE,TN,372044500,332B00000X,37204
1568431062,2,MEDICAL ELECTRO-THERAPEUTICS INC,,,,,,,1520 MEMORIAL BLVD,SUITE 106,MURFREESBORO,TN,371292111,332B00000X,37129
1144299306,2,INSIGHT HEALTH CORP,,,,,,,1001 N HIGHLAND AVE,,MURFREESBORO,TN,371302450,293D00000X,37130
1457310526,2,PARDUE'S PHARMACY,,,,,,,1900 PATTERSON STREET,SUITE 200,NASHVILLE,TN,37203,183500000X,37203
1184683179,2,PETTY ORTHOPAEDICS PC,,,,,,,1616 W. MAIN ST.,SUITE 300,LEBANON,TN,37087,207X00000X,37087
1396704094,2,STAR PHYSICAL THERAPY LP,,,,,,,5505 EDMONDSON PIKE,SUITE 103,NASHVILLE,TN,372115872,225100000X,37211
1427017987,2,BAPTIST SURGERY CENTER LP,,,,,,,312 21ST AVE N,,NASHVILLE,TN,372031846,261QA1903X,37203
1952361065,2,"NASHVILLE LUNG CENTER, INC",,,,,,,2201 MURPHY AVE,SUITE 202,NASHVILLE,TN,372031835,207RP1001X,37203
1548220569,2,"CENTERSTONE OF TENNESSEE, INC",,,,,,,1921 RANSOM PL,,NASHVILLE,TN,372173841,261QM0801X,37217
1992765762,2,NATIONAL MED REPS INC.,,,,,,,1630 S CHURCH ST,STE 110B,MURFREESBORO,TN,371305551,332B00000X,37130
1265492037,2,WHITE BLUFF DRUG CO,,,,,,,4514 HWY 70 E,,WHITE BLUFF,TN,371879219,333600000X,37187
1023079472,2,HALLMARK MEDICAL GROUP,,,,,,,300 STONECREST BLVD,SUITE 250,SMYRNA,TN,371675688,207R00000X,37167
1316908429,2,"MMDS OF NASHVILLE, LLC",,,,,,,9081 LEBANON RD,,MOUNT JULIET,TN,371225602,335V00000X,37122
1619939766,2,SELECT PHYSICAL THERAPY HOLDINGS INC,,,,,,,537 STONECREST PKWY,SUITE 102,SMYRNA,TN,371676884,261QR0400X,37167
1609838515,2,NASHVILLE DENTAL CENTER,,,,,,,3038 NOLENSVILLE RD,,NASHVILLE,TN,37211,122300000X,37211
1104888726,2,DVA RENAL HEALTHCARE INC,,,,,,,1705 GROVE ST,,COLUMBIA,TN,384013517,261QE0700X,38401
1013970649,2,DVA RENAL HEALTHCARE INC,,,,,,,5530 OLD HICKORY BLVD,STE 18,HERMITAGE,TN,370762576,261QE0700X,37076
1811959430,2,DVA RENAL HEALTHCARE INC,,,,,,,231 HILLCREST DR,,CLARKSVILLE,TN,370435093,261QE0700X,37043
1649233222,2,"DVA RENAL HEALTHCARE, INC.",,,,,,,835 SMITHVILLE HWY,#15,MC MINNVILLE,TN,371101669,261QE0700X,37110
1316909054,2,MCKENZIE PHYSICIAN SERVICES LLC,,,,,,,4000 MERIDIAN BLVD,,FRANKLIN,TN,370676325,208D00000X,37067
1144283672,2,DVA RENAL HEALTHCARE INC,,,,,,,300 STEAM PLANT RD STE 130,,GALLATIN,TN,370663056,261QE0700X,37066
1891758389,2,"SELECT PHYSICAL THERAPY HOLDINGS, INC.",,,,,,,5000 CROSSING CIRCLE,,MOUNT JULIET,TN,371228471,261QR0400X,37122
1316900806,2,SELECT PHYSICAL THERAPY HOLDINGS INC,,,,,,,331 LANDRUM PLACE,,CLARKSVILLE,TN,37043,261QP2000X,37043
1821051301,2,THE REHAB GROUP INC,,,,,,,115 PENN WARREN DR,STE 500,BRENTWOOD,TN,370275047,261QR0400X,37027
1427011915,2,"SELECT PHYSICAL THERAPY HOLDINGS, INC.",,,,,,,803 N THOMPSON LN,STE A 103,MURFREESBORO,TN,371294329,261QR0400X,37129
1437112950,2,DVA RENAL HEALTHCARE INC,,,,,,,1644 GATEWAY BLVD,,MURFREESBORO,TN,371292251,261QE0700X,37129
1558324095,2,DVA RENAL HEALTHCARE INC,,,,,,,103 WHITE BRIDGE PIKE,STE 6,NASHVILLE,TN,372094539,261QE0700X,37209
1619930153,2,DVA RENAL HEALTHCARE INC,,,,,,,3983 CAROTHERS PKWY,STE E-4,FRANKLIN,TN,370675936,261QE0700X,37067
1538122569,2,CENTENNIAL SURGERY CENTER LP,,,,,,,345 23RD AVE N STE 201,,NASHVILLE,TN,372031513,261QA1903X,37203
1215990247,2,SOUTHERN HILLS SURGERY CENTER LP,,,,,,,360 WALLACE RD,,NASHVILLE,TN,372114883,261QA1903X,37211
1528021573,2,SUMMIT SURGERY CENTER LP,,,,,,,3901 CENTRAL PIKE,SUITE 152,HERMITAGE,TN,370763419,261QA1903X,37076
1306809199,2,MCMINNVILLE ORTHOPAEDIC CLINIC,,,,,,,207 OAK PARK,,MC MINNVILLE,TN,371101336,207X00000X,37110
1932163656,2,"HOME CARE MEDICAL SYSTEMS, INC",,,,,,,260 WEST MAIN STREET,SUITE 103,HENDERSONVILLE,TN,370753347,3336S0011X,37075
1720042021,2,HERITAGE MEDICAL ASSOCIATES PC,,,,,,,222 22ND AVE N,,NASHVILLE,TN,372031852,291U00000X,37203
1225092547,2,HOHENWALD MEDICAL CENTER,,,,,,,20 S PARK ST,,HOHENWALD,TN,384621413,207Q00000X,38462
1083678098,2,"RIVERGATE SPORTS MEDICINE AND ORTHOPAEDIC SURGERY, P.C.",,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 110A,HENDERSONVILLE,TN,370752379,174400000X,37075
1407810419,2,"FRIENDSHIP HOME HEALTH AGENCY, LLC",,,,,,,1101 KERMIT DRIVE,SUITE 204,NASHVILLE,TN,372173721,251E00000X,37217
1366406233,2,"MIDDLE TENNESSEE AMBULATORY SURGERY CENTER, L.P.",,,,,,,1800 MEDICAL CENTER PKWY,SUITE 120,MURFREESBORO,TN,371292567,261QA1903X,37129
1235194945,2,MEDICAL NECESSITIES & SERVICES LLC,,,,,,,701 E MAIN ST,,HOHENWALD,TN,384622054,332BX2000X,38462
1538124045,2,LEWIS COUNTY NURSING AND REHABILITATION CENTER INC,,,,,,,119 KITTRELL ST,,HOHENWALD,TN,38462,314000000X,38462
1801851233,2,"WOODBURY CLINICAL LABORATORY, INC.",,,,,,,305 E HIGH ST,,LEBANON,TN,370872901,291U00000X,37087
1578528923,2,"VIP HOME NURSING & REHABILITATION SERVICE, LLC",,,,,,,4015 TRAVIS DR,STE 102,NASHVILLE,TN,372113758,251E00000X,37211
1043275266,2,"RESTORATIVE HEALTH SERVICES, INC",,,,,,,1272 GARRISON DR,STE. 307,MURFREESBORO,TN,371292570,335E00000X,37129
1811952062,2,"J.W. CARELL ENTERPRISES, LLC",,,,,,,200 HOBSON ST,STE 44,MCMINNVILLE,TN,371101671,251E00000X,37110
1508821752,2,MT JULIET HEALTH CARE CENTER INC,,,,,,,2650 N MOUNT JULIET RD,,MOUNT JULIET,TN,37122,314000000X,37122
1396700415,2,EDMONDSON PIKE FAMILY PRACTICE AND WALK IN CLINIC,,,,,,,5431 EDMONDSON PIKE,,NASHVILLE,TN,372115806,207Q00000X,37211
1013972066,2,SCA NASHVILLE SURGERY CENTER LLC,,,,,,,1717 PATTERSON ST,,NASHVILLE,TN,372032925,261QA1903X,37203
1336104280,2,MID-SOUTH GASTROENTEROLOGY ASSOC PC,,,,,,,1222 TROTWOOD AVE,SUITE 501,COLUMBIA,TN,384016436,207RG0100X,38401
1528023678,2,CUMBERLAND HEALTH CARE AND REHABILITATION INC,,,,,,,4343 ASHLAND CITY HWY,,NASHVILLE,TN,37218,314000000X,37218
1952367765,2,"PEDIATRIC AND ADULT ALLERGY ASSOCIATES, P.C.",,,,,,,300 20TH AVE N,SUITE 100,NASHVILLE,TN,372032131,174400000X,37203
1194781955,2,NORTHSIDE HEALTH CARE NURSING AND REHABILITATION CENTER INC,,,,,,,202 E MTCS RD,,MURFREESBORO,TN,37129,314000000X,37129
1134185804,2,ROSEWOOD MANOR INC,,,,,,,1400 ROSEWOOD DR,,COLUMBIA,TN,384014878,314000000X,38401
1992761548,2,"SMITH COUNTY FAMILY PRACTICE, PC",,,,,,,131 HOSPITAL DR,SUITE 1000,CARTHAGE,TN,370304017,207Q00000X,37030
1093771594,2,VANCO HEALTH CARE AND REHABILITATION INC,,,,,,,813 S DICKERSON RD,,GOODLETTSVILLE,TN,37072,314000000X,37072
1043276322,2,"CEDAR MEDICAL GROUP, PC",,,,,,,300 STONECREST BLVD,SUITE 200,SMYRNA,TN,371675688,,37167
1952367211,2,"CUMBERLAND PROSTHETICS, INC",,,,,,,329 21ST AVE N STE 2,,NASHVILLE,TN,372031855,156FX1700X,37203
1699731869,2,MIDDLE TENNESSEE SURGICAL CARE,,,,,,,145 HEALTH WAY,,MC MINNVILLE,TN,371102663,261QA1903X,37110
1073579272,2,NASHVILLE ORTHOPAEDIC SPECIALISTS PC,,,,,,,356 24TH AVE N,SUITE 200,NASHVILLE,TN,372031514,,37203
1629035654,2,"AMERICA'S FAMILY DOCTORS, PLLC",,,,,,,1195 OLD HICKORY BLVD,SUITE 103,BRENTWOOD,TN,370274239,207Q00000X,37027
1053378505,2,"MID-SOUTH SURGEONS, PLLC",,,,,,,1222 TROTWOOD AVE,SUITE 211,COLUMBIA,TN,384016436,174400000X,38401
1164489720,2,"MIDDLE TENNESSEE INTERNAL MEDICINE ASSOCIATES, PLLC",,,,,,,510 RECOVERY RD,SUITE 201,NASHVILLE,TN,372114878,,37211
1851358204,2,"SYMED, LLC",,,,,,,2908 POSTON AVE,,NASHVILLE,TN,372031312,2084P0805X,37203
1811955917,2,TENNESSEE ONCOLOGY PLLC,,,,,,,2004 HAYES ST STE 800,,NASHVILLE,TN,372032659,207RH0003X,37203
1174581144,2,LUNG CONSULTANTS PLLC,,,,,,,5716 HICKORY PLZ,STE 200,NASHVILLE,TN,372118546,207RP1001X,37211
1891753745,2,HOSPITAL DISCOUNT PHARMACY,,,,,,,124 LEBANON HWY,,CARTHAGE,TN,370302955,3336C0003X,37030
1518925403,2,TENNESSEE ONCOLOGY PLLC,,,,,,,5653 FRIST BLVD,STE 434,HERMITAGE,TN,370762062,207RH0003X,37076
1669430542,2,TENNESSEE ONCOLOGY PLLC,,,,,,,397 WALLACE RD,STE C201,NASHVILLE,TN,372114854,207RH0003X,37211
1124086939,2,TENNESSEE ONCOLOGY PLLC,,,,,,,225 BIG STATION CAMP BLVD STE 201,,GALLATIN,TN,370668466,207RH0003X,37066
1417915299,2,RIVER PARK HOSPITAL LLC,,,,,,,1559 SPARTA ST,,MC MINNVILLE,TN,371101316,273Y00000X,37110
1285692178,2,TENNESSEE ONCOLOGY PLLC,,,,,,,480 NORTHCREST DR,STE 400,SPRINGFIELD,TN,371723972,207RH0003X,37172
1578521316,2,GUARDIAN EYE ASSOCIATES PLC,,,,,,,4306 HARDING RD,SUITE 300,NASHVILLE,TN,372052205,207W00000X,37205
1811955651,2,TENNESSEE ONCOLOGY PLLC,,,,,,,3443 DICKERSON PIKE,STE 760,NASHVILLE,TN,372072519,207RH0003X,37207
1700844297,2,"STERLING EMERGENCY SERVICES OF THE MIDWEST, INC",,,,,,,1080 N ELLINGTON PKWY,,LEWISBURG,TN,370912227,207P00000X,37091
