npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,primary_taxonomy,provider_business_zip5,zip,cbsa
1275518847,2,WILLIAMS MEDICAL SUPPLY INC,,,,,,,1501 CHURCH ST,,NASHVILLE,TN,332B00000X,37203,37203,34980
1285619270,2,IMAGING ALLIANCE NASHVILLE PET LLC,,,,,,,52 WHITE BRIDGE RD,IMAGING ALLIANCE NASHVILLE PET LLC,NASHVILLE,TN,261QR0200X,37205,37205,34980
1073598066,2,UROLOGY SURGERY CENTER LP,,,,,,,2801 CHARLOTTE AVE,,NASHVILLE,TN,261QA1903X,37209,37209,34980
1962487967,2,SPECIALTY MRI LLC,,,,,,,2018 MURPHY AVE,STE 101,NASHVILLE,TN,2085R0202X,37203,37203,34980
1790761492,2,METRO MEDICAL SKYLINE PHARMACY,,,,,,,3443 DICKERSON PIKE,SUITE 110,NASHVILLE,TN,183500000X,37207,37207,34980
1861478489,2,RADIOLOGY ALLIANCE PC,,,,,,,210 25TH AVENUE NORTH,SUITE 602,NASHVILLE,TN,2085R0202X,37203,37203,34980
1649256942,2,RADIOLOGY ALLIANCE CT,,,,,,,52 WHITE BRIDGE RD,,NASHVILLE,TN,2085R0202X,37205,37205,34980
1730165184,2,FELTZ THERAPY SERVICES LLC,,,,,,,301 WOLVERINE TRL,SUITE 201,SMYRNA,TN,261QR0400X,37167,37167,34980
1043296908,2,FLETCHERS SHOES INC,,,,,,,2221 HILLSBORO RD,,FRANKLIN,TN,335E00000X,37069,37069,34980
1831175603,2,"ALPHA MEDICAL ASSOCIATES, INC",,,,,,,209 COLLEGE ST,,LAFAYETTE,TN,173000000X,37083,37083,34980
1861479545,2,MAURY REGIONAL HOSPITAL,,,,,,,1224 TROTWOOD AVE,,COLUMBIA,TN,282N00000X,38401,38401,34980
1174500714,2,"EYECARE PLUS HH, PLLC",,,,,,,5323 MOUNT VIEW RD,,ANTIOCH,TN,152W00000X,37013,37013,34980
1043297542,2,UROLOGY ASSOCIATES PC,,,,,,,2801 CHARLOTTE AVE,,NASHVILLE,TN,208800000X,37209,37209,34980
1336126762,2,"RADIOLOGY & DIAGNOSTICS,PLC",,,,,,,1102 DOW ST,,MURFREESBORO,TN,2085R0202X,37130,37130,34980
1942287164,2,"ESOTERIX, INC",,,,,,,201 SUMMIT VIEW DR,SUITE 100,BRENTWOOD,TN,291U00000X,37027,37027,34980
1790763381,2,PSYCHIATRIC CONSULTANTS PC,,,,,,,2014 QUAIL HOLLOW CIR,,FRANKLIN,TN,2084P0800X,37067,37067,34980
1609854116,2,EASTER SEALS TENNESSEE,,,,,,,750 OLD HICKORY BLVD # 2-260,,BRENTWOOD,TN,251S00000X,37027,37027,34980
1982682308,2,BELMONT MEDICAL GROUP,,,,,,,5552 FRANKLIN PIKE,SUITE 100,NASHVILLE,TN,207Q00000X,37220,37220,34980
1689652018,2,"OLYMPIC CONSULTING, LLC",,,,,,,4200 STAMMER PL,,NASHVILLE,TN,207R00000X,37215,37215,34980
1518945765,2,VILLAGE DRUGS,,,,,,,100 W KNIGHT ST,,PORTLAND,TN,333600000X,37148,37148,34980
1912985953,2,PHYSICAL REHAB INC.,,,,,,,1451 ELM HILL PIKE,SUITE 100,NASHVILLE,TN,171W00000X,37210,37210,34980
1053399196,2,"MATT GORHAM JR., D.D.S., P.C.",,,,,,,124 30TH AVE N,,NASHVILLE,TN,122300000X,37203,37203,34980
1073591079,2,"SUMNER REGIONAL HEALTH SYSTEMS, INC.",,,,,,,555 HARTSVILLE PIKE,,GALLATIN,TN,314000000X,37066,37066,34980
1952380610,2,MAURY EMERGENCY PHYSICIANS PLLC,,,,,,,1226 TROTWOOD AVE,,COLUMBIA,TN,174400000X,38401,38401,34980
1801875596,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,1014 SCOTTSVILLE RD,,LAFAYETTE,TN,332BX2000X,37083,37083,34980
1073592762,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,855 W COLLEGE ST STE L,,MURFREESBORO,TN,332BX2000X,37129,37129,34980
1861471559,2,"HOMETOWN RESPIRATORY CONSULTANTS, INC.",,,,,,,513 W BADDOUR PKWY,,LEBANON,TN,332BX2000X,37087,37087,34980
1396724845,2,"VANGUARD OF CRESTVIEW, LLC",,,,,,,2030 25TH AVE N,,NASHVILLE,TN,314000000X,37208,37208,34980
1750360152,2,IMPERIAL MANOR CONVALESCENT CENTER LLC,,,,,,,306 W DUE WEST AVE,,MADISON,TN,314000000X,37115,37115,34980
1477532729,2,FULLERTON MEDICAL GROUP,,,,,,,2021 CHURCH ST,SUITE 504,NASHVILLE,TN,207R00000X,37203,37203,34980
1760461909,2,"PROST DATA, INC.",,,,,,,1450 ELM HILL PIKE,,NASHVILLE,TN,291U00000X,37210,37210,34980
1437139581,2,MIDDLE TENNESSEE SPINE AND PAIN CENTER PC,,,,,,,1114 N TENNESSEE BLVD,,MURFREESBORO,TN,174400000X,37130,37130,34980
1972582088,2,THE ENDOSCOPY CENTER OF CENTENNIAL LP,,,,,,,2400 PATTERSON ST,SUITE 515,NASHVILLE,TN,261QA1903X,37203,37203,34980
1215917158,2,"DONNELLY PHYSICAL THERAPY, INC.",,,,,,,610 E CLARK BLVD,,MURFREESBORO,TN,225100000X,37130,37130,34980
1538149521,2,EMERGENCY PHYSICIANS AT SUMNER PLLC,,,,,,,555 HARTSVILLE PIKE,,GALLATIN,TN,207PE0004X,37066,37066,34980
1760462469,2,"HQM OF WESTMORELAND, LLC",,,,,,,1559 NEW HIGHWAY 52,,WESTMORELAND,TN,,37186,37186,34980
1912987249,2,"ASSISTIVE TECHNOLOGY SOLUTIONS, LLC",,,,,,,1915 CHARLOTTE AVE,SUITE 225,NASHVILLE,TN,332B00000X,37203,37203,34980
1063482156,2,"CARDIOLABS, INC.",,,,,,,357 RIVERSIDE DR,SUITE 1000,FRANKLIN,TN,293D00000X,37064,37064,34980
1982684106,2,MT JULIET FAMILY VISION CENTER,,,,,,,830 N MOUNT JULIET RD,,MOUNT JULIET,TN,152W00000X,37122,37122,34980
1679543490,2,SUMNER COUNTY DENTAL,,,,,,,1005B UNION SCHOOL RD,,GALLATIN,TN,122300000X,37066,37066,34980
1700856119,2,THE HEART TEAM,,,,,,,2400 PATTERSON ST,STE 223,NASHVILLE,TN,208G00000X,37203,37203,34980
1124098413,2,"TLC MEDICAL OXYGEN & HOSPITAL EQUIPMENT, INC.",,,,,,,361 MALLORY STATION RD,SUITE 108,FRANKLIN,TN,332BX2000X,37067,37067,34980
1902876352,2,RADIOLOGY & NUCLEAR MEDICINE ASSOCIATES,,,,,,,1411 W BADDOUR PKWY,,LEBANON,TN,2085R0202X,37087,37087,34980
1033189311,2,HOWELL ALLEN CLINIC,,,,,,,2011 MURPHY AVE,SUITE 301,NASHVILLE,TN,207T00000X,37203,37203,34980
1538139811,2,SAINT THOMAS OUTPATIENT NEUROSURGICAL CENTER,,,,,,,4230 HARDING RD,SUITE 901,NASHVILLE,TN,261QA1903X,37205,37205,34980
1497725873,2,EMERGITRUST,,,,,,,2021 N CAROTHERS RD,,FRANKLIN,TN,207P00000X,37067,37067,34980
1336119627,2,BAPTIST WOMEN'S HEALTH CENTER LLC,,,,,,,2011 MURPHY AVE STE 400,,NASHVILLE,TN,284300000X,37203,37203,34980
1831169382,2,"RIVER RADIOLOGY, LLC",,,,,,,5002 CROSSINGS CIRCLE,,MT. JULIET,TN,2085R0202X,37122,37122,34980
1881665180,2,AMMED DIRECT LLC,,,,,,,5720 CROSSINGS BLVD STE A,,ANTIOCH,TN,332B00000X,37013,37013,34980
1912978370,2,BARFIELD FAMILY WALK IN CLINIC,,,,,,,2910 SOUTH CHURCH ST,SUITE B,MURFREESBORO,TN,261QP2300X,37127,37127,34980
1578535936,2,DOCTORS OFFICE LLC,,,,,,,1430 BADDOUR PARKWAY,SUITE A,LEBANON,TN,261QU0200X,37087,37087,34980
1992776405,2,"HCA HEALTH SERVICES OF TENNESSEE, INC.",,,,,,,200 STONECREST BLVD,,SMYRNA,TN,282N00000X,37167,37167,34980
1457323164,2,MINUTECLINIC DIAGNOSTIC OF TENNESSEE PC,,,,,,,3801 HILLSBORO RD,,NASHVILLE,TN,363LF0000X,37215,37215,34980
1073585774,2,PATHOLOGY ASSOCIATES OF ST. THOMAS,,,,,,,4220 HARDING RD,,NASHVILLE,TN,207ZP0102X,37205,37205,34980
1851363303,2,CARDIOLOGY ASSOCIATES OF NASHVILLE,,,,,,,5651 FRIST BLVD,SUITE 603,HERMITAGE,TN,174400000X,37076,37076,34980
1114990231,2,SURGERY CENTER OF MIDDLE TENNESSEE LLC,,,,,,,1050 N JAMES CAMPBELL BLVD,SUITE 120,COLUMBIA,TN,261QA1903X,38401,38401,34980
1710950704,2,CANNON COUNTY AMBULANCE SERVICE,,,,,,,104 ALEXANDER DR,,WOODBURY,TN,3416L0300X,37190,37190,34980
1609849595,2,RISHI K SAXENA MD PC,,,,,,,1127 DOW ST,,MURFREESBORO,TN,207R00000X,37130,37130,34980
1033182704,2,SMITH COUNTY AMBULANCE SERVICE,,,,,,,303 HIGH ST N,,CARTHAGE,TN,3416L0300X,37030,37030,34980
1295708964,2,COLUMBIA TN ENDOSCOPY ASC LLC,,,,,,,1510 1/2 HATCHER LN,,COLUMBIA,TN,261QA1903X,38401,38401,34980
1598738205,2,VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP,,,,,,,2201 CHILDRENS WAY,,NASHVILLE,TN,283X00000X,37212,37212,34980
1760456065,2,CHILDRENS MEDICAL GROUP,,,,,,,3786 CENTRAL PIKE STE 130,,HERMITAGE,TN,208000000X,37076,37076,34980
1972577351,2,PREMIER ORTHOPAEDICS & SPORTS MEDICINE PLC,,,,,,,2400 PATTERSON ST STE 300,,NASHVILLE,TN,207X00000X,37203,37203,34980
1205800554,2,MICHAEL A. MARTIN,,,,,,,1430 W BADDOUR PKWY STE C,,LEBANON,TN,332B00000X,37087,37087,34980
1467427195,2,INNOVATIVE RESPIRATORY AND MEDICAL,,,,,,,7978-B COLEY DAVIS ROAD,,NASHVILLE,TN,332BX2000X,37221,37221,34980
1699740126,2,"AMERICAN HOMEPATIENT, INC.",,,,,,,120 S MAIN ST,,ASHLAND CITY,TN,,37015,37015,34980
1952376121,2,"AMERICAN HOMEPATIENT, INC.",,,,,,,98 CHURCH ST,SUITE 2,DICKSON,TN,332BX2000X,37055,37055,34980
1992770119,2,VANDERBILT MEDICAL CENTER,,,,,,,S-3414 MEDICAL CENTER NORTH,C/O INTERNAL MEDICINE DEPT,NASHVILLE,TN,282N00000X,37232,37232,34980
1649245523,2,AHP HOME CARE ALLIANCE OF TENNESSEE,,,,,,,5211 LINBAR DR,SUITE 506,NASHVILLE,TN,332BX2000X,37211,37211,34980
1528033404,2,TENNESSEE VALLEY HEALTH CARE9(TVHS),,,,,,,1310 24TH AVE S,,NASHVILLE,TN,284300000X,37212,37212,34980
1689640468,2,PSYCH SERVICES LLC,,,,,,,1614 WELLINGTON GRN,,FRANKLIN,TN,363L00000X,37064,37064,34980
1235105248,2,GURLEY SURGERY CENTER,,,,,,,300 20TH AVE N,SUITE 102,NASHVILLE,TN,261QA1903X,37203,37203,34980
1215903182,2,AMMED DIRECT LLC,,,,,,,5720 CROSSINGS BLVD,STE B,ANTIOCH,TN,3336C0003X,37013,37013,34980
1154397123,2,"EMI, II",,,,,,,5243 HARDING PL,,NASHVILLE,TN,332B00000X,37217,37217,34980
1437125416,2,OMNI COMMUNITY HEALTH,,,,,,,145 THOMPSON LANE,,NASHVILLE,TN,104100000X,37211,37211,34980
1528035367,2,EYE SURGERY CENTER OF WESTERN OHIO LLC,,,,,,,1A BURTON HILLS BLVD,,NASHVILLE,TN,261Q00000X,37215,37215,34980
1548237266,2,M KEVIN SMITH MD PC,,,,,,,4230 HARDING ROAD SUITE 801,ST THOMAS MEDICAL PLAZA EAST,NASHVILLE,TN,207R00000X,37205,37205,34980
1811964190,2,"WOODSON'S PHARMACY, INC.",,,,,,,304 W MAIN ST,,WOODBURY,TN,333600000X,37190,37190,34980
1144298050,2,ORAL SURGICAL INSTITUTE INC,,,,,,,324 22ND AVE N,,NASHVILLE,TN,1223S0112X,37203,37203,34980
1407824436,2,ORAL FACIAL SURGERY CENTER,,,,,,,322 22ND AVE N,,NASHVILLE,TN,261QA1903X,37203,37203,34980
1033187760,2,"COLUMBIA REGIONAL MEDICAL CENTER, LLC",,,,,,,1114 W 7TH ST,,COLUMBIA,TN,,38401,38401,34980
1710955471,2,ORAL AND MAXILLOFACIAL SURGERY AFFILATES,,,,,,,1909 MALLORY LN,SUITE 100,FRANKLIN,TN,,37067,37067,34980
1265400451,2,PRIDE AMBULANCE COMPANY,,,,,,,208 CRUTCHFIELD AVE,,NASHVILLE,TN,3416L0300X,37210,37210,34980
1942278056,2,CARDIO THORACIC SURGERY ASSOCIATES P.C.,,,,,,,2400 PATTERSON ST,SUITE 103,NASHVILLE,TN,208G00000X,37203,37203,34980
1548239437,2,"NASHVILLE VISION ASSOCIATES, PLC",,,,,,,4306 HARDING RD,SUITE 202,NASHVILLE,TN,174400000X,37205,37205,34980
1659340636,2,IMAGING SPECIALISTS PLLC,,,,,,,8 CADILLAC DRIVE,STE 200,BRENTWOOD,TN,2085R0202X,37027,37027,34980
1083683718,2,"COMMUNITY TIES OF AMERICA, INC.",,,,,,,"214 OVERLOOK CIRCLE, SUITE 105",,BRENTWOOD,TN,171WH0202X,37027,37027,34980
1467421941,2,MEDICAL ELECTRO-THERAPEUTICS INC,,,,,,,3630 TROUSDALE DR STE H,,NASHVILLE,TN,332B00000X,37204,37204,34980
1568431062,2,MEDICAL ELECTRO-THERAPEUTICS INC,,,,,,,1520 MEMORIAL BLVD,SUITE 106,MURFREESBORO,TN,332B00000X,37129,37129,34980
1144299306,2,INSIGHT HEALTH CORP,,,,,,,1001 N HIGHLAND AVE,,MURFREESBORO,TN,293D00000X,37130,37130,34980
1457310526,2,PARDUE'S PHARMACY,,,,,,,1900 PATTERSON STREET,SUITE 200,NASHVILLE,TN,183500000X,37203,37203,34980
1184683179,2,PETTY ORTHOPAEDICS PC,,,,,,,1616 W. MAIN ST.,SUITE 300,LEBANON,TN,207X00000X,37087,37087,34980
1396704094,2,STAR PHYSICAL THERAPY LP,,,,,,,5505 EDMONDSON PIKE,SUITE 103,NASHVILLE,TN,225100000X,37211,37211,34980
1427017987,2,BAPTIST SURGERY CENTER LP,,,,,,,312 21ST AVE N,,NASHVILLE,TN,261QA1903X,37203,37203,34980
1952361065,2,"NASHVILLE LUNG CENTER, INC",,,,,,,2201 MURPHY AVE,SUITE 202,NASHVILLE,TN,207RP1001X,37203,37203,34980
1548220569,2,"CENTERSTONE OF TENNESSEE, INC",,,,,,,1921 RANSOM PL,,NASHVILLE,TN,261QM0801X,37217,37217,34980
1992765762,2,NATIONAL MED REPS INC.,,,,,,,1630 S CHURCH ST,STE 110B,MURFREESBORO,TN,332B00000X,37130,37130,34980
1265492037,2,WHITE BLUFF DRUG CO,,,,,,,4514 HWY 70 E,,WHITE BLUFF,TN,333600000X,37187,37187,34980
1023079472,2,HALLMARK MEDICAL GROUP,,,,,,,300 STONECREST BLVD,SUITE 250,SMYRNA,TN,207R00000X,37167,37167,34980
1316908429,2,"MMDS OF NASHVILLE, LLC",,,,,,,9081 LEBANON RD,,MOUNT JULIET,TN,335V00000X,37122,37122,34980
1619939766,2,SELECT PHYSICAL THERAPY HOLDINGS INC,,,,,,,537 STONECREST PKWY,SUITE 102,SMYRNA,TN,261QR0400X,37167,37167,34980
1609838515,2,NASHVILLE DENTAL CENTER,,,,,,,3038 NOLENSVILLE RD,,NASHVILLE,TN,122300000X,37211,37211,34980
1104888726,2,DVA RENAL HEALTHCARE INC,,,,,,,1705 GROVE ST,,COLUMBIA,TN,261QE0700X,38401,38401,34980
1013970649,2,DVA RENAL HEALTHCARE INC,,,,,,,5530 OLD HICKORY BLVD,STE 18,HERMITAGE,TN,261QE0700X,37076,37076,34980
1316909054,2,MCKENZIE PHYSICIAN SERVICES LLC,,,,,,,4000 MERIDIAN BLVD,,FRANKLIN,TN,208D00000X,37067,37067,34980
1144283672,2,DVA RENAL HEALTHCARE INC,,,,,,,300 STEAM PLANT RD STE 130,,GALLATIN,TN,261QE0700X,37066,37066,34980
1891758389,2,"SELECT PHYSICAL THERAPY HOLDINGS, INC.",,,,,,,5000 CROSSING CIRCLE,,MOUNT JULIET,TN,261QR0400X,37122,37122,34980
1821051301,2,THE REHAB GROUP INC,,,,,,,115 PENN WARREN DR,STE 500,BRENTWOOD,TN,261QR0400X,37027,37027,34980
1427011915,2,"SELECT PHYSICAL THERAPY HOLDINGS, INC.",,,,,,,803 N THOMPSON LN,STE A 103,MURFREESBORO,TN,261QR0400X,37129,37129,34980
1437112950,2,DVA RENAL HEALTHCARE INC,,,,,,,1644 GATEWAY BLVD,,MURFREESBORO,TN,261QE0700X,37129,37129,34980
1558324095,2,DVA RENAL HEALTHCARE INC,,,,,,,103 WHITE BRIDGE PIKE,STE 6,NASHVILLE,TN,261QE0700X,37209,37209,34980
1619930153,2,DVA RENAL HEALTHCARE INC,,,,,,,3983 CAROTHERS PKWY,STE E-4,FRANKLIN,TN,261QE0700X,37067,37067,34980
1538122569,2,CENTENNIAL SURGERY CENTER LP,,,,,,,345 23RD AVE N STE 201,,NASHVILLE,TN,261QA1903X,37203,37203,34980
1215990247,2,SOUTHERN HILLS SURGERY CENTER LP,,,,,,,360 WALLACE RD,,NASHVILLE,TN,261QA1903X,37211,37211,34980
1528021573,2,SUMMIT SURGERY CENTER LP,,,,,,,3901 CENTRAL PIKE,SUITE 152,HERMITAGE,TN,261QA1903X,37076,37076,34980
1932163656,2,"HOME CARE MEDICAL SYSTEMS, INC",,,,,,,260 WEST MAIN STREET,SUITE 103,HENDERSONVILLE,TN,3336S0011X,37075,37075,34980
1720042021,2,HERITAGE MEDICAL ASSOCIATES PC,,,,,,,222 22ND AVE N,,NASHVILLE,TN,291U00000X,37203,37203,34980
1083678098,2,"RIVERGATE SPORTS MEDICINE AND ORTHOPAEDIC SURGERY, P.C.",,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 110A,HENDERSONVILLE,TN,174400000X,37075,37075,34980
1407810419,2,"FRIENDSHIP HOME HEALTH AGENCY, LLC",,,,,,,1101 KERMIT DRIVE,SUITE 204,NASHVILLE,TN,251E00000X,37217,37217,34980
1366406233,2,"MIDDLE TENNESSEE AMBULATORY SURGERY CENTER, L.P.",,,,,,,1800 MEDICAL CENTER PKWY,SUITE 120,MURFREESBORO,TN,261QA1903X,37129,37129,34980
1801851233,2,"WOODBURY CLINICAL LABORATORY, INC.",,,,,,,305 E HIGH ST,,LEBANON,TN,291U00000X,37087,37087,34980
1578528923,2,"VIP HOME NURSING & REHABILITATION SERVICE, LLC",,,,,,,4015 TRAVIS DR,STE 102,NASHVILLE,TN,251E00000X,37211,37211,34980
1043275266,2,"RESTORATIVE HEALTH SERVICES, INC",,,,,,,1272 GARRISON DR,STE. 307,MURFREESBORO,TN,335E00000X,37129,37129,34980
1508821752,2,MT JULIET HEALTH CARE CENTER INC,,,,,,,2650 N MOUNT JULIET RD,,MOUNT JULIET,TN,314000000X,37122,37122,34980
1396700415,2,EDMONDSON PIKE FAMILY PRACTICE AND WALK IN CLINIC,,,,,,,5431 EDMONDSON PIKE,,NASHVILLE,TN,207Q00000X,37211,37211,34980
1013972066,2,SCA NASHVILLE SURGERY CENTER LLC,,,,,,,1717 PATTERSON ST,,NASHVILLE,TN,261QA1903X,37203,37203,34980
1336104280,2,MID-SOUTH GASTROENTEROLOGY ASSOC PC,,,,,,,1222 TROTWOOD AVE,SUITE 501,COLUMBIA,TN,207RG0100X,38401,38401,34980
1528023678,2,CUMBERLAND HEALTH CARE AND REHABILITATION INC,,,,,,,4343 ASHLAND CITY HWY,,NASHVILLE,TN,314000000X,37218,37218,34980
1952367765,2,"PEDIATRIC AND ADULT ALLERGY ASSOCIATES, P.C.",,,,,,,300 20TH AVE N,SUITE 100,NASHVILLE,TN,174400000X,37203,37203,34980
1194781955,2,NORTHSIDE HEALTH CARE NURSING AND REHABILITATION CENTER INC,,,,,,,202 E MTCS RD,,MURFREESBORO,TN,314000000X,37129,37129,34980
1134185804,2,ROSEWOOD MANOR INC,,,,,,,1400 ROSEWOOD DR,,COLUMBIA,TN,314000000X,38401,38401,34980
1992761548,2,"SMITH COUNTY FAMILY PRACTICE, PC",,,,,,,131 HOSPITAL DR,SUITE 1000,CARTHAGE,TN,207Q00000X,37030,37030,34980
1093771594,2,VANCO HEALTH CARE AND REHABILITATION INC,,,,,,,813 S DICKERSON RD,,GOODLETTSVILLE,TN,314000000X,37072,37072,34980
1043276322,2,"CEDAR MEDICAL GROUP, PC",,,,,,,300 STONECREST BLVD,SUITE 200,SMYRNA,TN,,37167,37167,34980
1952367211,2,"CUMBERLAND PROSTHETICS, INC",,,,,,,329 21ST AVE N STE 2,,NASHVILLE,TN,156FX1700X,37203,37203,34980
1073579272,2,NASHVILLE ORTHOPAEDIC SPECIALISTS PC,,,,,,,356 24TH AVE N,SUITE 200,NASHVILLE,TN,,37203,37203,34980
1629035654,2,"AMERICA'S FAMILY DOCTORS, PLLC",,,,,,,1195 OLD HICKORY BLVD,SUITE 103,BRENTWOOD,TN,207Q00000X,37027,37027,34980
1053378505,2,"MID-SOUTH SURGEONS, PLLC",,,,,,,1222 TROTWOOD AVE,SUITE 211,COLUMBIA,TN,174400000X,38401,38401,34980
1164489720,2,"MIDDLE TENNESSEE INTERNAL MEDICINE ASSOCIATES, PLLC",,,,,,,510 RECOVERY RD,SUITE 201,NASHVILLE,TN,,37211,37211,34980
1851358204,2,"SYMED, LLC",,,,,,,2908 POSTON AVE,,NASHVILLE,TN,2084P0805X,37203,37203,34980
1811955917,2,TENNESSEE ONCOLOGY PLLC,,,,,,,2004 HAYES ST STE 800,,NASHVILLE,TN,207RH0003X,37203,37203,34980
1174581144,2,LUNG CONSULTANTS PLLC,,,,,,,5716 HICKORY PLZ,STE 200,NASHVILLE,TN,207RP1001X,37211,37211,34980
1891753745,2,HOSPITAL DISCOUNT PHARMACY,,,,,,,124 LEBANON HWY,,CARTHAGE,TN,3336C0003X,37030,37030,34980
1518925403,2,TENNESSEE ONCOLOGY PLLC,,,,,,,5653 FRIST BLVD,STE 434,HERMITAGE,TN,207RH0003X,37076,37076,34980
1669430542,2,TENNESSEE ONCOLOGY PLLC,,,,,,,397 WALLACE RD,STE C201,NASHVILLE,TN,207RH0003X,37211,37211,34980
1124086939,2,TENNESSEE ONCOLOGY PLLC,,,,,,,225 BIG STATION CAMP BLVD STE 201,,GALLATIN,TN,207RH0003X,37066,37066,34980
1285692178,2,TENNESSEE ONCOLOGY PLLC,,,,,,,480 NORTHCREST DR,STE 400,SPRINGFIELD,TN,207RH0003X,37172,37172,34980
1578521316,2,GUARDIAN EYE ASSOCIATES PLC,,,,,,,4306 HARDING RD,SUITE 300,NASHVILLE,TN,207W00000X,37205,37205,34980
1811955651,2,TENNESSEE ONCOLOGY PLLC,,,,,,,3443 DICKERSON PIKE,STE 760,NASHVILLE,TN,207RH0003X,37207,37207,34980
1306804547,2,ACCREDO HEALTH GROUP INC,,,,,,,41 RACHEL DR STE 1,,NASHVILLE,TN,333600000X,37214,37214,34980
1083672257,2,BIOIMAGING OF COOL SPRINGS INC,,,,,,,4928 EDMONDSON PIKE,SUITE 204,NASHVILLE,TN,2085R0202X,37211,37211,34980
1164480331,2,BIOIMAGING OF COOL SPRINGS INC,,,,,,,3310 ASPEN GROVE DR,SUITE 101,FRANKLIN,TN,2085R0202X,37067,37067,34980
1285692582,2,BIOIMAGING OF COOL SPRINGS INC,,,,,,,1800 CHARLOTTE AVE,,NASHVILLE,TN,2085R0202X,37203,37203,34980
1316905904,2,NASHVILLE VAMC,,,,,,,3400 LEBANON RD,,MURFREESBORO,TN,332100000X,37129,37129,34980
1184682858,2,"ALIVE HOSPICE, INC",,,,,,,1718 PATTERSON ST,,NASHVILLE,TN,251G00000X,37203,37203,34980
1649228735,2,TENNESSEE ONCOLOGY PLLC,,,,,,,250 25TH AVE N,STE 100,NASHVILLE,TN,207RH0003X,37203,37203,34980
1023066149,2,TENNESSEE ONCOLOGY PLLC,,,,,,,2004 HAYES ST STE 350,,NASHVILLE,TN,207RH0003X,37203,37203,34980
1528016698,2,REGIONAL PHYSICIAN SERVICE TENNESSEE PC,,,,,,,9005 OVERLOOK BLVD,,BRENTWOOD,TN,207R00000X,37027,37027,34980
1689622458,2,MURFREESBORO VA CMOP,,,,,,,5171 SAM JARED DR,,MURFREESBORO,TN,332100000X,37130,37130,34980
1326096108,2,"AMEDISYS TENNESSEE, LLC",,,,,,,1809 WARD DR,,MURFREESBORO,TN,251E00000X,37129,37129,34980
1689622466,2,"AMEDISYS TENNESSEE, LLC",,,,,,,2601 ELM HILL PIKE STE AB&C,,NASHVILLE,TN,251E00000X,37214,37214,34980
1437107133,2,"HHC, L.L.C.",,,,,,,537 STONECREST PKWY,SUITE 109,SMYRNA,TN,251E00000X,37167,37167,34980
1972551794,2,"AMEDISYS TENNESSEE, LLC",,,,,,,2000 GLEN ECHO RD,SUITE 115,NASHVILLE,TN,251E00000X,37215,37215,34980
1851349252,2,"DIAGNOSTIC HEALTH CENTERS OF TENNESSEE, LLC",,,,,,,337 22ND AVE N,,NASHVILLE,TN,293D00000X,37203,37203,34980
1356399752,2,"AMEDISYS SP-TN, LLC",,,,,,,900 CONFERENCE DR,SUITE 1A,GOODLETTSVILLE,TN,251E00000X,37072,37072,34980
1639127137,2,"EMCARE PHYSICIAN PROVIDERS, INC.",,,,,,,105 REDBUD DR,,PORTLAND,TN,207P00000X,37148,37148,34980
1255389763,2,ATHENS EMERGENCY PHYSICIANS,,,,,,,105 REDBUD DR,,PORTLAND,TN,207P00000X,37148,37148,34980
1679521389,2,WESLEY OPHTHALMIC PLASTIC SURGERY CENTER,,,,,,,1800 CHURCH ST.,SUITE 150,NASHVILLE,TN,261QA1903X,37203,37203,34980
1720036171,2,NASHVILLE VAMC,,,,,,,1310 24TH AVE S,,NASHVILLE,TN,332100000X,37212,37212,34980
1992754139,2,CUMBERLAND HEIGHTS PROFESSIONAL ASSOCIATES,,,,,,,8283 RIVER ROAD PIKE,,NASHVILLE,TN,324500000X,37209,37209,34980
1710936950,2,CUMBERLAND HEIGHTS TREATMENT CENTER,,,,,,,8283 RIVER ROAD PIKE,,NASHVILLE,TN,324500000X,37209,37209,34980
1922057181,2,MID-TENNESSEE BONE & JOINT,,,,,,,1050 N JAMES CAMPBELL BLVD,SUITE 200,COLUMBIA,TN,207X00000X,38401,38401,34980
1285683193,2,RX COMPOUND CENTRE,,,,,,,1515 HATCHER LN,,COLUMBIA,TN,183500000X,38401,38401,34980
1598714586,2,WHEELCARE OF TENNESSEE LLC,,,,,,,1520 S CHURCH ST,,MURFREESBORO,TN,332B00000X,37130,37130,34980
1619926359,2,OPTICAL INVESTMENT INC.,,,,,,,840 HATCHER LN,,COLUMBIA,TN,152W00000X,38401,38401,34980
1467401315,2,"OPTUM PHARMACY 705, LLC",,,,,,,1893 GENERAL GEORGE PATTON DR STE 106,,FRANKLIN,TN,3336C0003X,37067,37067,34980
1932158797,2,"24 ON PHYSICIANS, P.C.",,,,,,,4321 CAROTHERS PKWY,,FRANKLIN,TN,208M00000X,37067,37067,34980
1700835154,2,NASHVILLE VAMC,,,,,,,1310 24TH AVE S,,NASHVILLE,TN,282N00000X,37212,37212,34980
